Machine id,Region,Created at,Time to start,Time to respond
32874274c30918,syd,1700210757000,3333,36148
e286552dc03298,syd,1700212524000,6539,12117
5683dde6ae0978,syd,1700212524000,4897,16123
148edde1a24638,syd,1700212524000,7534,14122
918577d1a39e78,syd,1700214287000,3133,16137
918577d4b92008,syd,1700214287000,3460,36141
e2865529a39d18,syd,1700214287000,4520,48153
5683d51dc172e8,syd,1700216120000,3089,32238
1781112eb12778,syd,1700216120000,3041,42148
3d8d9902f40de8,syd,1700216120000,2669,42151
e286552dc03e98,syd,1700217847000,4153,4201
148ed09dc17948,syd,1700217847000,1564,18220
32874402bd1218,syd,1700217847000,4359,30233
9080eed3f90438,syd,1700219774000,3774,12119
918577d1a39478,syd,1700219774000,3663,18128
e784ee51f5d768,syd,1700219774000,3738,26132
