Machine id,Region,Created at,Time to start,Time to respond
4d89667f237987,nrt,1700158364000,2513,42143
5683996c60068e,nrt,1700159956000,3662,52227
e784994cd55483,nrt,1700159956000,4711,52141
9080550f099587,nrt,1700159956000,4601,56149
148e441fd44e89,nrt,1700161745000,2580,40134
9185991c799383,nrt,1700161745000,4425,40135
e28600df633586,nrt,1700161745000,3399,46138
4d89667f233987,nrt,1700163539000,4118,20112
6e8299ece45987,nrt,1700163539000,5664,28125
3d8d335c044589,nrt,1700163539000,2261,38131
148e441fd49e89,nrt,1700165494000,5774,10196
5683996c60268e,nrt,1700165494000,4684,12099
9080550f09e587,nrt,1700165494000,3881,20113
1781993c216189,nrt,1700167167000,3369,32906
9185991c79d383,nrt,1700167167000,3036,34126
3d8d335c045589,nrt,1700167167000,3950,34128
3287339c1d7085,nrt,1700168904000,3466,40136
6e8299ece41987,nrt,1700168904000,4511,40133
4d89667f231987,nrt,1700168904000,4011,42142
9080550f097587,nrt,1700170705000,7974,12106
5683996c60368e,nrt,1700170705000,6740,18107
148e441fd45e89,nrt,1700170706000,5446,22111
9080e447bd1398,nrt,1700172470000,2265,18178
5683d447ced528,nrt,1700172471000,2507,18102
e28600df63d586,nrt,1700172471000,2194,20111
9185d61a4413e8,nrt,1700174360000,2393,16110
e286337a536186,nrt,1700174360000,2578,24108
3d8d332a035289,nrt,1700174360000,2134,34212
3d8d065aee2728,nrt,1700176076000,4624,12105
918500eb697083,nrt,1700176076000,3656,16169
17812d3a995d98,nrt,1700176076000,5786,16114
17811009ae0108,nrt,1700177883000,3001,30811
1781775ce10789,nrt,1700177883000,2433,44132
4d895e7f6647e8,nrt,1700177883000,3488,52221
6e8201ea770de8,nrt,1700179661000,2868,8183
9185991c790383,nrt,1700179661000,1976,54153
3d8d9eeeb70038,nrt,1700179661000,2440,62144
3d8d335c046589,nrt,1700181567000,4156,12104
1781993c213189,nrt,1700181567000,2642,14111
3d8d11db349e89,nrt,1700181567000,3448,26108
e2865113b07028,nrt,1700183331000,3345,12102
5683e16a77de08,nrt,1700183331000,5150,30124
9080d90a661dd8,nrt,1700183331000,5750,38137
6e82d333adee48,nrt,1700185194000,3319,6158
6e82996ae65e87,nrt,1700185194000,2746,26125
4d89663c251e87,nrt,1700185194000,3268,26116
32874dddae1198,nrt,1700186873000,3637,16097
3287339c192085,nrt,1700186873000,2285,18115
e784994cd97483,nrt,1700186873000,3463,24115
17811009ae01d8,nrt,1700188704000,2774,14102
148e441fd96e89,nrt,1700188704000,3395,28200
148e772c04e489,nrt,1700188704000,5272,32189
148e440cd09989,nrt,1700190982000,2344,10182
4d891224b74728,nrt,1700190982000,3206,14102
9185991c7de383,nrt,1700190982000,2299,16108
3d8d9ee3c39448,nrt,1700192626000,3288,12168
918500eb695083,nrt,1700192626000,3558,12093
1781993c267189,nrt,1700192626000,2729,40140
6e82d337cd0d38,nrt,1700194296000,2641,22350
32874ddece6e58,nrt,1700194296000,2487,24113
4d891226a50318,nrt,1700194296000,3104,24108
91857555b37578,nrt,1700196142000,4995,8092
9080e447bd1d98,nrt,1700196142000,3864,36119
9080d90a6619d8,nrt,1700196142000,2148,56158
6e8299ece57987,nrt,1700198471000,3912,40291
3287339c190085,nrt,1700198471000,4836,44135
e784994cd92483,nrt,1700198471000,5351,46141
17811007bd5158,nrt,1700199741000,1882,8097
6e82d333ade348,nrt,1700199741000,3408,22105
9080550f0e6587,nrt,1700199741000,1772,46294
3287079a006948,nrt,1700201624000,3709,14952
e7845d4f224918,nrt,1700201624000,2493,24122
e28600df61e586,nrt,1700201624000,2302,44220
e784e666f3d608,nrt,1700203302000,2648,22173
5683e16a77d208,nrt,1700203302000,2206,30823
9185991c7d4383,nrt,1700203302000,2814,34470
9185994a760183,nrt,1700205032000,3111,841
1781993c269189,nrt,1700205032000,2601,16910
148ee91a773998,nrt,1700205032000,3830,68161
17812d3a995398,nrt,1700206735000,4970,70171
4d895e7f6649e8,nrt,1700206735000,5745,70169
3d8d065aee2628,nrt,1700206735000,5841,70165
9080e444fd0348,nrt,1700208553000,4763,12092
6e8299ece50987,nrt,1700208553000,3871,16114
4d89663c259087,nrt,1700208553000,4038,52153
e2865111f06598,nrt,1700210346000,3527,16115
6e82d339f63518,nrt,1700210346000,4872,22108
4d891226a50118,nrt,1700210346000,5291,24110
6e82996ae61687,nrt,1700212147000,2536,26119
3d8d9eeeb70338,nrt,1700212147000,2225,42169
9080771c393387,nrt,1700212147000,3838,64167
4d891222f72578,nrt,1700213973000,3633,22260
32874dd3f54728,nrt,1700213973000,4196,28153
e2865113b07128,nrt,1700213973000,4812,36502
9080553c037e87,nrt,1700215755000,2265,18109
e784e666f3d108,nrt,1700215755000,5384,46518
32874dddae1598,nrt,1700215755000,3831,54835
17811007bd5658,nrt,1700217529000,2697,28153
148ed664f0e5d8,nrt,1700217528000,3411,28148
3287339c196085,nrt,1700217528000,2396,34130
e286009c602e86,nrt,1700219423000,2355,50147
5683996c62d68e,nrt,1700219423000,2810,50145
9185994a73e183,nrt,1700219423000,3838,52156
