Machine id,Region,Created at,Time to start,Time to respond
6e82d697c00dd8,jnb,1700149035000,1593,14342
17811e90f5e778,jnb,1700150804000,5507,18670
e784e197c44398,jnb,1700150804000,6741,20353
3d8d923eb23de8,jnb,1700150804000,8162,20356
6e82d693a06928,jnb,1700152534000,4300,8339
9080e357c11d78,jnb,1700152534000,3969,28359
5683d597cdd098,jnb,1700152534000,2865,32370
e784e196a41768,jnb,1700154358000,3117,12398
9080e354a13438,jnb,1700154361000,2081,18404
17811e97b55128,jnb,1700154360000,2447,36485
3d8d9231a22498,jnb,1700156214000,5559,26357
148ed046a30648,jnb,1700156214000,3605,50379
e2865901f75218,jnb,1700156214000,5229,60704
91857495b16e08,jnb,1700158113000,7858,32357
4d891364b44358,jnb,1700158113000,3460,42402
17811e90f5e978,jnb,1700158113000,5950,42373
4d891362f45648,jnb,1700159818000,5047,10752
3d8d923eb23ee8,jnb,1700159816000,5289,12394
6e82d697c004d8,jnb,1700159816000,6026,14397
3287423ec66dd8,jnb,1700161633000,354,2331
3287423da65018,jnb,1700161635000,3454,18355
e784e197c44598,jnb,1700161641000,2609,14343
5683d597cdd298,jnb,1700163402000,5467,18406
e784e196a41268,jnb,1700163405000,2346,18769
9080e357c11978,jnb,1700163400000,5937,20419
148ed047c33978,jnb,1700165209000,3439,18675
5683d594ad57e8,jnb,1700165209000,5713,24352
9080e354a13638,jnb,1700165209000,7270,24354
148ed046a30748,jnb,1700166968000,4837,10345
91857490a11d28,jnb,1700166968000,6395,22676
17811e97b55628,jnb,1700166968000,5533,30361
91857495b16408,jnb,1700168761000,6165,18350
e2865901f75e18,jnb,1700168761000,5359,22667
3d8d9231a22598,jnb,1700168761000,3626,34372
4d891364b44158,jnb,1700170582000,8519,12665
3d8d923eb232e8,jnb,1700170581000,5161,24355
17811e90f5e578,jnb,1700170581000,6584,24389
6e82d693a06028,jnb,1700172335000,3644,8340
4d891362f45448,jnb,1700172335000,3990,10339
6e82d697c005d8,jnb,1700172335000,3464,12347
e784e197c44998,jnb,1700174162000,3701,4659
148ed046a30348,jnb,1700174163000,7645,6342
5683d594ad5de8,jnb,1700174163000,5231,18352
91857495b16108,jnb,1700175946000,5258,12600
9080e357c11e78,jnb,1700175946000,5582,12666
e2865901f75718,jnb,1700175946000,3413,16354
e2865903b77d78,jnb,1700177746000,3525,16671
3d8d923eb231e8,jnb,1700177746000,6223,20596
17811e90f5e478,jnb,1700177746000,3763,24356
17811e97b55328,jnb,1700179536000,4282,40376
91857490a11028,jnb,1700179536000,5142,46385
3d8d9231a22698,jnb,1700179539000,2574,46378
6e82d693a06228,jnb,1700181453000,6193,12653
4d891362f45e48,jnb,1700181452000,8229,12340
4d891364b44958,jnb,1700181452000,6220,16353
3287423da65318,jnb,1700183173000,6336,26854
e784e196a41e68,jnb,1700183175000,3023,32363
6e82d697c001d8,jnb,1700183173000,2618,44384
9080e354a13538,jnb,1700185044000,3952,40683
5683d594ad51e8,jnb,1700185045000,3571,46699
e784e197c44098,jnb,1700185045000,3092,64405
9080e357c11778,jnb,1700186731000,5324,18351
