Machine id,Region,Created at,Time to start,Time to respond
5683013c03948e,dfw,1700150624000,2614,14248
683d776b77e148,dfw,1700152391000,1018,14244
784e775f2799e8,dfw,1700152391000,958,14241
3d8dd67c46d689,dfw,1700152391000,3093,18253
48ed77ec769908,dfw,1700154180000,1101,28264
5683900a07628e,dfw,1700154180000,16778,18625
2874ee9b00e168,dfw,1700154180000,1110,40263
e286746b3de086,dfw,1700155982000,2922,8247
4d89600b360287,dfw,1700155982000,3025,20256
6e82954c795e38,dfw,1700155982000,1089,50518
7811773f99d078,dfw,1700157860000,1221,24247
4d89004a602538,dfw,1700157860000,1181,26270
6e82514b410787,dfw,1700157860000,2788,38273
9185e62a901983,dfw,1700159595000,2055,12247
080eed2b54d638,dfw,1700159594000,1489,32269
080eed5f171e18,dfw,1700159593000,1430,38270
286533dbee0418,dfw,1700161391000,1004,12235
6e82514b412787,dfw,1700161390000,3735,24258
683d74db77d698,dfw,1700161391000,1100,34259
4d89367a726587,dfw,1700163203000,5749,4453
48ed770f76e648,dfw,1700163204000,1341,20264
3d8d3d7fed5918,dfw,1700163203000,1676,60493
e28607ead35986,dfw,1700164997000,4848,16350
18577d9b102e68,dfw,1700164997000,1441,20252
9080511c96d987,dfw,1700164997000,1735,52293
91859e3b096783,dfw,1700166816000,2787,8233
080eed5f175618,dfw,1700166816000,2095,16244
683d74db77d4d8,dfw,1700166817000,1091,20247
781177ec970578,dfw,1700168594000,407,12245
2874406a32e118,dfw,1700168596000,1097,20250
1781955a191589,dfw,1700168594000,2342,26252
6e82952b146487,dfw,1700170400000,2401,30383
1857057c441558,dfw,1700170400000,1017,40283
7811701f9950e8,dfw,1700170400000,1058,40276
d891421f664038,dfw,1700172163000,825,8249
48ed771b772448,dfw,1700172163000,1683,16465
148e423a542389,dfw,1700172163000,2307,16260
3d8dd67c467e89,dfw,1700173953000,2498,4600
2874403b673328,dfw,1700173954000,1827,20489
1781954b31d089,dfw,1700173953000,2170,34264
1857004a4e5108,dfw,1700175772000,1160,6485
3287311cd09585,dfw,1700175772000,2487,12239
48ed76db773018,dfw,1700175772000,1577,16251
4d8960da6d1528,dfw,1700177573000,1487,12255
e7843d2f505683,dfw,1700177573000,3277,20477
4d89609f937787,dfw,1700177573000,3115,22469
3287315f029558,dfw,1700179349000,2189,24655
7811701f995ee8,dfw,1700179349000,1600,28255
5683013c030e8e,dfw,1700179349000,2636,36273
1857001c443d08,dfw,1700181227000,1016,10243
3d8dd67c465e89,dfw,1700181227000,3652,40820
17815d6b136789,dfw,1700181227000,3945,42276
6e82514b415287,dfw,1700182978000,2710,10245
6e82955a471387,dfw,1700182978000,1559,16242
e82d77eb77d128,dfw,1700182978000,1412,46279
683dde9bd31618,dfw,1700184840000,1157,8237
d8d9904b1d7718,dfw,1700184840000,1725,20248
784e76ea224378,dfw,1700184840000,890,76328
e28690df067786,dfw,1700186553000,4288,8237
3d8d3ddc42d189,dfw,1700186553000,3305,12258
2865520a7d9648,dfw,1700186553000,1524,22248
148e295b459489,dfw,1700188385000,3683,34659
5683013c032e8e,dfw,1700188385000,3190,36279
e784337c266278,dfw,1700188385000,1292,44277
9080512a79e487,dfw,1700190146000,2490,12519
148e227a7ee718,dfw,1700190146000,1074,18248
d891156f49e218,dfw,1700190146000,1680,24256
1857004a4e5208,dfw,1700191991000,1089,20260
9080516f64ed98,dfw,1700191991000,1224,20247
9185e62a90d083,dfw,1700191991000,3870,30865
784e771b276d68,dfw,1700193822000,1183,20255
d891421f664738,dfw,1700193822000,1019,24249
17815d6b133789,dfw,1700193822000,2885,68302
d8d9115aee4ee8,dfw,1700195684000,1167,20253
3d8d3d7fed5418,dfw,1700195684000,1175,24265
9080196a977387,dfw,1700195686000,2419,76314
148e227a7ee3e8,dfw,1700197407000,1109,14824
4d89600b344587,dfw,1700197407000,2222,18500
3d8d3ddc422989,dfw,1700197407000,2174,36476
4d89609f931787,dfw,1700199174000,2413,22259
286552ec920128,dfw,1700199174000,2422,40266
48ed76db773418,dfw,1700199174000,1104,46279
7811124b47d658,dfw,1700201008000,2548,22246
2865315bee7368,dfw,1700201008000,1832,38278
683d775f7944e8,dfw,1700201008000,1621,64530
784ee59f40e128,dfw,1700202786000,1684,20274
7811701f9951e8,dfw,1700202786000,1033,32263
6e82954c795438,dfw,1700202786000,1306,40281
2865332ce2d518,dfw,1700204579000,1160,20265
683d776b7707e8,dfw,1700204579000,1656,36482
148e422c431789,dfw,1700204579000,2145,40276
e784930b059083,dfw,1700206411000,2595,30269
d8d9115aee42e8,dfw,1700206411000,1121,48282
