Machine id,Region,Created at,Time to start,Time to respond
4d8966da047248,cdg,1700206353000,2685,14257
568399daed7498,cdg,1700206353000,2933,36278
3287671c3972e8,cdg,1700206353000,1732,38393
3287673b6ed528,cdg,1700208102000,1773,10334
148e44dc237e78,cdg,1700208102000,2329,18267
e286004f6063d8,cdg,1700208102000,2567,44523
178199dc2d2698,cdg,1700209928000,2779,40284
28657e6f967438,cdg,1700209928000,2137,44218
1857e32b2715d8,cdg,1700209929000,2988,46212
9080291c5e74e8,cdg,1700211719000,1561,10184
7811546c425038,cdg,1700211719000,1702,10351
2865135b662098,cdg,1700211719000,2521,38549
3d8d336f070528,cdg,1700213538000,2664,22262
4d8966ef2721e8,cdg,1700213538000,2517,24270
1857507c77e378,cdg,1700213538000,2085,26277
e82d524f2e0608,cdg,1700215281000,1664,18190
e7840d9c435128,cdg,1700215281000,2289,18185
e286e47b91dee8,cdg,1700215281000,3137,62228
2874165f316538,cdg,1700217171000,2589,8190
9080295b1d9318,cdg,1700217171000,1742,30204
9080559f0d0ed8,cdg,1700217171000,2599,30276
080e479a065408,cdg,1700218935000,4367,12496
1781991ad59028,cdg,1700218935000,2150,24501
6e82d40c0e1338,cdg,1700218935000,10690,46218
